id,name,code,code_name,division_type,short_code_name,order,is_usable,master_district_id
2783,Thị trấn Tây Yên Tử,7616,thi_tran_tay_yen_tu,thị trấn,tay_yen_tu,7616,true,164
2784,Xã Vân Sơn,7621,xa_van_son,xã,van_son,7621,true,164
2785,Xã Hữu Sản,7624,xa_huu_san,xã,huu_san,7624,true,164
2786,Xã Đại Sơn,7627,xa_dai_son,xã,dai_son,7627,true,164
2787,Xã Phúc Sơn,7630,xa_phuc_son,xã,phuc_son,7630,true,164
2788,Xã Giáo Liêm,7636,xa_giao_liem,xã,giao_liem,7636,true,164
2789,Xã Cẩm Đàn,7642,xa_cam_dan,xã,cam_dan,7642,true,164
2790,Xã An Lạc,7645,xa_an_lac,xã,an_lac,7645,true,164
2791,Xã Vĩnh An,7648,xa_vinh_an,xã,vinh_an,7648,true,164
2792,Xã Yên Định,7651,xa_yen_dinh,xã,yen_dinh,7651,true,164
2793,Xã Lệ Viễn,7654,xa_le_vien,xã,le_vien,7654,true,164
2794,Xã An Bá,7660,xa_an_ba,xã,an_ba,7660,true,164
2795,Xã Tuấn Đạo,7663,xa_tuan_dao,xã,tuan_dao,7663,true,164
2796,Xã Dương Hưu,7666,xa_duong_huu,xã,duong_huu,7666,true,164
2797,Xã Long Sơn,7672,xa_long_son,xã,long_son,7672,true,164
2798,Xã Thanh Luận,7678,xa_thanh_luan,xã,thanh_luan,7678,true,164
2799,Thị trấn Nham Biền,7681,thi_tran_nham_bien,thị trấn,nham_bien,7681,true,165
2800,Thị trấn Tân An,7682,thi_tran_tan_an,thị trấn,tan_an,7682,true,165
2801,Xã Lão Hộ,7684,xa_lao_ho,xã,lao_ho,7684,true,165
2802,Xã Hương Gián,7690,xa_huong_gian,xã,huong_gian,7690,true,165
2803,Xã Quỳnh Sơn,7702,xa_quynh_son,xã,quynh_son,7702,true,165
2804,Xã Nội Hoàng,7708,xa_noi_hoang,xã,noi_hoang,7708,true,165
2805,Xã Tiền Phong,7711,xa_tien_phong,xã,tien_phong,7711,true,165
2806,Xã Xuân Phú,7714,xa_xuan_phu,xã,xuan_phu,7714,true,165
2807,Xã Tân Liễu,7717,xa_tan_lieu,xã,tan_lieu,7717,true,165
2808,Xã Trí Yên,7720,xa_tri_yen,xã,tri_yen,7720,true,165
2809,Xã Lãng Sơn,7723,xa_lang_son,xã,lang_son,7723,true,165
2810,Xã Yên Lư,7726,xa_yen_lu,xã,yen_lu,7726,true,165
2811,Xã Tiến Dũng,7729,xa_tien_dung,xã,tien_dung,7729,true,165
2812,Xã Đức Giang,7735,xa_duc_giang,xã,duc_giang,7735,true,165
2813,Xã Cảnh Thụy,7738,xa_canh_thuy,xã,canh_thuy,7738,true,165
2814,Xã Tư Mại,7741,xa_tu_mai,xã,tu_mai,7741,true,165
2815,Xã Đồng Việt,7747,xa_dong_viet,xã,dong_viet,7747,true,165
2816,Xã Đồng Phúc,7750,xa_dong_phuc,xã,dong_phuc,7750,true,165
2817,Xã Thượng Lan,7759,xa_thuong_lan,xã,thuong_lan,7759,true,166
2818,Xã Việt Tiến,7762,xa_viet_tien,xã,viet_tien,7762,true,166
2819,Xã Nghĩa Trung,7765,xa_nghia_trung,xã,nghia_trung,7765,true,166
2820,Xã Minh Đức,7768,xa_minh_duc,xã,minh_duc,7768,true,166
2821,Xã Hương Mai,7771,xa_huong_mai,xã,huong_mai,7771,true,166
2822,Xã Tự Lạn,7774,xa_tu_lan,xã,tu_lan,7774,true,166
2823,Thị trấn Bích Động,7777,thi_tran_bich_dong,thị trấn,bich_dong,7777,true,166
2824,Xã Trung Sơn,7780,xa_trung_son,xã,trung_son,7780,true,166
2825,Xã Hồng Thái,7783,xa_hong_thai,xã,hong_thai,7783,true,166
2826,Xã Tiên Sơn,7786,xa_tien_son,xã,tien_son,7786,true,166
2827,Xã Tăng Tiến,7789,xa_tang_tien,xã,tang_tien,7789,true,166
2828,Xã Quảng Minh,7792,xa_quang_minh,xã,quang_minh,7792,true,166
2829,Thị trấn Nếnh,7795,thi_tran_nenh,thị trấn,nenh,7795,true,166
2830,Xã Ninh Sơn,7798,xa_ninh_son,xã,ninh_son,7798,true,166
2831,Xã Vân Trung,7801,xa_van_trung,xã,van_trung,7801,true,166
2832,Xã Vân Hà,7804,xa_van_ha,xã,van_ha,7804,true,166
2833,Xã Quang Châu,7807,xa_quang_chau,xã,quang_chau,7807,true,166
2834,Xã Đồng Tân,7813,xa_dong_tan,xã,dong_tan,7813,true,167
2835,Xã Thanh Vân,7816,xa_thanh_van,xã,thanh_van,7816,true,167
2836,Xã Hoàng Lương,7819,xa_hoang_luong,xã,hoang_luong,7819,true,167
2837,Xã Hoàng Vân,7822,xa_hoang_van,xã,hoang_van,7822,true,167
2838,Xã Hoàng Thanh,7825,xa_hoang_thanh,xã,hoang_thanh,7825,true,167
2839,Xã Hoàng An,7828,xa_hoang_an,xã,hoang_an,7828,true,167
2840,Xã Ngọc Sơn,7831,xa_ngoc_son,xã,ngoc_son,7831,true,167
2841,Xã Thái Sơn,7834,xa_thai_son,xã,thai_son,7834,true,167
2842,Xã Hòa Sơn,7837,xa_hoa_son,xã,hoa_son,7837,true,167
2843,Thị trấn Thắng,7840,thi_tran_thang,thị trấn,thang,7840,true,167
2844,Xã Quang Minh,7843,xa_quang_minh,xã,quang_minh,7843,true,167
2845,Xã Lương Phong,7846,xa_luong_phong,xã,luong_phong,7846,true,167
2846,Xã Hùng Sơn,7849,xa_hung_son,xã,hung_son,7849,true,167
2847,Xã Đại Thành,7852,xa_dai_thanh,xã,dai_thanh,7852,true,167
2848,Xã Thường Thắng,7855,xa_thuong_thang,xã,thuong_thang,7855,true,167
2849,Xã Hợp Thịnh,7858,xa_hop_thinh,xã,hop_thinh,7858,true,167
2850,Xã Danh Thắng,7861,xa_danh_thang,xã,danh_thang,7861,true,167
2851,Xã Mai Trung,7864,xa_mai_trung,xã,mai_trung,7864,true,167
2852,Xã Đoan Bái,7867,xa_doan_bai,xã,doan_bai,7867,true,167
2853,Xã Bắc Lý,7870,xa_bac_ly,xã,bac_ly,7870,true,167
2854,Xã Xuân Cẩm,7873,xa_xuan_cam,xã,xuan_cam,7873,true,167
2855,Xã Hương Lâm,7876,xa_huong_lam,xã,huong_lam,7876,true,167
2856,Xã Đông Lỗ,7879,xa_dong_lo,xã,dong_lo,7879,true,167
2857,Xã Châu Minh,7882,xa_chau_minh,xã,chau_minh,7882,true,167
2858,Xã Mai Đình,7885,xa_mai_dinh,xã,mai_dinh,7885,true,167
2859,Phường Dữu Lâu,7888,phuong_duu_lau,phường,duu_lau,7888,true,168
2860,Phường Vân Cơ,7891,phuong_van_co,phường,van_co,7891,true,168
2861,Phường Nông Trang,7894,phuong_nong_trang,phường,nong_trang,7894,true,168
2862,Phường Tân Dân,7897,phuong_tan_dan,phường,tan_dan,7897,true,168
2863,Phường Gia Cẩm,7900,phuong_gia_cam,phường,gia_cam,7900,true,168
2864,Phường Tiên Cát,7903,phuong_tien_cat,phường,tien_cat,7903,true,168
2865,Phường Thọ Sơn,7906,phuong_tho_son,phường,tho_son,7906,true,168
2866,Phường Thanh Miếu,7909,phuong_thanh_mieu,phường,thanh_mieu,7909,true,168
2867,Phường Bạch Hạc,7912,phuong_bach_hac,phường,bach_hac,7912,true,168
2868,Phường Bến Gót,7915,phuong_ben_got,phường,ben_got,7915,true,168
2869,Phường Vân Phú,7918,phuong_van_phu,phường,van_phu,7918,true,168
2870,Xã Phượng Lâu,7921,xa_phuong_lau,xã,phuong_lau,7921,true,168
2871,Xã Thụy Vân,7924,xa_thuy_van,xã,thuy_van,7924,true,168
2872,Phường Minh Phương,7927,phuong_minh_phuong,phường,minh_phuong,7927,true,168
2873,Xã Trưng Vương,7930,xa_trung_vuong,xã,trung_vuong,7930,true,168
2874,Phường Minh Nông,7933,phuong_minh_nong,phường,minh_nong,7933,true,168
2875,Xã Sông Lô,7936,xa_song_lo,xã,song_lo,7936,true,168
2876,Xã Kim Đức,8281,xa_kim_duc,xã,kim_duc,8281,true,168
2877,Xã Hùng Lô,8287,xa_hung_lo,xã,hung_lo,8287,true,168
2878,Xã Hy Cương,8503,xa_hy_cuong,xã,hy_cuong,8503,true,168
2879,Xã Chu Hóa,8506,xa_chu_hoa,xã,chu_hoa,8506,true,168
2880,Xã Thanh Đình,8515,xa_thanh_dinh,xã,thanh_dinh,8515,true,168
2881,Phường Hùng Vương,7942,phuong_hung_vuong,phường,hung_vuong,7942,true,169
2882,Phường Phong Châu,7945,phuong_phong_chau,phường,phong_chau,7945,true,169
2883,Phường Âu Cơ,7948,phuong_au_co,phường,au_co,7948,true,169
2884,Xã Hà Lộc,7951,xa_ha_loc,xã,ha_loc,7951,true,169
2885,Xã Phú Hộ,7954,xa_phu_ho,xã,phu_ho,7954,true,169
2886,Xã Văn Lung,7957,xa_van_lung,xã,van_lung,7957,true,169
2887,Xã Thanh Minh,7960,xa_thanh_minh,xã,thanh_minh,7960,true,169
2888,Xã Hà Thạch,7963,xa_ha_thach,xã,ha_thach,7963,true,169
2889,Phường Thanh Vinh,7966,phuong_thanh_vinh,phường,thanh_vinh,7966,true,169
2890,Thị trấn Đoan Hùng,7969,thi_tran_doan_hung,thị trấn,doan_hung,7969,true,170
2891,Xã Hùng Xuyên,7975,xa_hung_xuyen,xã,hung_xuyen,7975,true,170
2892,Xã Bằng Luân,7981,xa_bang_luan,xã,bang_luan,7981,true,170
2893,Xã Vân Du,7984,xa_van_du,xã,van_du,7984,true,170
2894,Xã Phú Lâm,7987,xa_phu_lam,xã,phu_lam,7987,true,170
2895,Xã Minh Lương,7993,xa_minh_luong,xã,minh_luong,7993,true,170
2896,Xã Bằng Doãn,7996,xa_bang_doan,xã,bang_doan,7996,true,170
2897,Xã Chí Đám,7999,xa_chi_dam,xã,chi_dam,7999,true,170
2898,Xã Phúc Lai,8005,xa_phuc_lai,xã,phuc_lai,8005,true,170
2899,Xã Ngọc Quan,8008,xa_ngoc_quan,xã,ngoc_quan,8008,true,170
2900,Xã Hợp Nhất,8014,xa_hop_nhat,xã,hop_nhat,8014,true,170
2901,Xã Sóc Đăng,8017,xa_soc_dang,xã,soc_dang,8017,true,170
2902,Xã Tây Cốc,8023,xa_tay_coc,xã,tay_coc,8023,true,170
2903,Xã Yên Kiện,8026,xa_yen_kien,xã,yen_kien,8026,true,170
2904,Xã Hùng Long,8029,xa_hung_long,xã,hung_long,8029,true,170
2905,Xã Vụ Quang,8032,xa_vu_quang,xã,vu_quang,8032,true,170
2906,Xã Vân Đồn,8035,xa_van_don,xã,van_don,8035,true,170
2907,Xã Tiêu Sơn,8038,xa_tieu_son,xã,tieu_son,8038,true,170
2908,Xã Minh Tiến,8041,xa_minh_tien,xã,minh_tien,8041,true,170
2909,Xã Minh Phú,8044,xa_minh_phu,xã,minh_phu,8044,true,170
2910,Xã Chân Mộng,8047,xa_chan_mong,xã,chan_mong,8047,true,170
2911,Xã Ca Đình,8050,xa_ca_dinh,xã,ca_dinh,8050,true,170
2912,Thị trấn Hạ Hoà,8053,thi_tran_ha_hoa,thị trấn,ha_hoa,8053,true,171
2913,Xã Đại Phạm,8056,xa_dai_pham,xã,dai_pham,8056,true,171
2914,Xã Đan Thượng,8062,xa_dan_thuong,xã,dan_thuong,8062,true,171
2915,Xã Hà Lương,8065,xa_ha_luong,xã,ha_luong,8065,true,171
2916,Xã Tứ Hiệp,8071,xa_tu_hiep,xã,tu_hiep,8071,true,171
2917,Xã Hiền Lương,8080,xa_hien_luong,xã,hien_luong,8080,true,171
2918,Xã Phương Viên,8089,xa_phuong_vien,xã,phuong_vien,8089,true,171
2919,Xã Gia Điền,8092,xa_gia_dien,xã,gia_dien,8092,true,171
2920,Xã Ấm Hạ,8095,xa_am_ha,xã,am_ha,8095,true,171
2921,Xã Hương Xạ,8104,xa_huong_xa,xã,huong_xa,8104,true,171
2922,Xã Xuân Áng,8110,xa_xuan_ang,xã,xuan_ang,8110,true,171
2923,Xã Yên Kỳ,8113,xa_yen_ky,xã,yen_ky,8113,true,171
2924,Xã Minh Hạc,8119,xa_minh_hac,xã,minh_hac,8119,true,171
2925,Xã Lang Sơn,8122,xa_lang_son,xã,lang_son,8122,true,171
2926,Xã Bằng Giã,8125,xa_bang_gia,xã,bang_gia,8125,true,171
2927,Xã Yên Luật,8128,xa_yen_luat,xã,yen_luat,8128,true,171
2928,Xã Vô Tranh,8131,xa_vo_tranh,xã,vo_tranh,8131,true,171
2929,Xã Văn Lang,8134,xa_van_lang,xã,van_lang,8134,true,171
2930,Xã Minh Côi,8140,xa_minh_coi,xã,minh_coi,8140,true,171
2931,Xã Vĩnh Chân,8143,xa_vinh_chan,xã,vinh_chan,8143,true,171
2932,Thị trấn Thanh Ba,8152,thi_tran_thanh_ba,thị trấn,thanh_ba,8152,true,172
2933,Xã Vân Lĩnh,8156,xa_van_linh,xã,van_linh,8156,true,172
2934,Xã Đông Lĩnh,8158,xa_dong_linh,xã,dong_linh,8158,true,172
2935,Xã Đại An,8161,xa_dai_an,xã,dai_an,8161,true,172
2936,Xã Hanh Cù,8164,xa_hanh_cu,xã,hanh_cu,8164,true,172
2937,Xã Đồng Xuân,8170,xa_dong_xuan,xã,dong_xuan,8170,true,172
2938,Xã Quảng Yên,8173,xa_quang_yen,xã,quang_yen,8173,true,172
2939,Xã Ninh Dân,8179,xa_ninh_dan,xã,ninh_dan,8179,true,172
2940,Xã Võ Lao,8194,xa_vo_lao,xã,vo_lao,8194,true,172
2941,Xã Khải Xuân,8197,xa_khai_xuan,xã,khai_xuan,8197,true,172
2942,Xã Mạn Lạn,8200,xa_man_lan,xã,man_lan,8200,true,172
2943,Xã Hoàng Cương,8203,xa_hoang_cuong,xã,hoang_cuong,8203,true,172
2944,Xã Chí Tiên,8206,xa_chi_tien,xã,chi_tien,8206,true,172
2945,Xã Đông Thành,8209,xa_dong_thanh,xã,dong_thanh,8209,true,172
2946,Xã Sơn Cương,8215,xa_son_cuong,xã,son_cuong,8215,true,172
2947,Xã Thanh Hà,8218,xa_thanh_ha,xã,thanh_ha,8218,true,172
2948,Xã Đỗ Sơn,8221,xa_do_son,xã,do_son,8221,true,172
2949,Xã Đỗ Xuyên,8224,xa_do_xuyen,xã,do_xuyen,8224,true,172
2950,Xã Lương Lỗ,8227,xa_luong_lo,xã,luong_lo,8227,true,172
2951,Thị trấn Phong Châu,8230,thi_tran_phong_chau,thị trấn,phong_chau,8230,true,173
2952,Xã Phú Mỹ,8233,xa_phu_my,xã,phu_my,8233,true,173
2953,Xã Lệ Mỹ,8234,xa_le_my,xã,le_my,8234,true,173
2954,Xã Liên Hoa,8236,xa_lien_hoa,xã,lien_hoa,8236,true,173
2955,Xã Trạm Thản,8239,xa_tram_than,xã,tram_than,8239,true,173
2956,Xã Trị Quận,8242,xa_tri_quan,xã,tri_quan,8242,true,173
2957,Xã Trung Giáp,8245,xa_trung_giap,xã,trung_giap,8245,true,173
2958,Xã Tiên Phú,8248,xa_tien_phu,xã,tien_phu,8248,true,173
2959,Xã Hạ Giáp,8251,xa_ha_giap,xã,ha_giap,8251,true,173
2960,Xã Bảo Thanh,8254,xa_bao_thanh,xã,bao_thanh,8254,true,173
2961,Xã Phú Lộc,8257,xa_phu_loc,xã,phu_loc,8257,true,173
2962,Xã Gia Thanh,8260,xa_gia_thanh,xã,gia_thanh,8260,true,173
2963,Xã Tiên Du,8263,xa_tien_du,xã,tien_du,8263,true,173
2964,Xã Phú Nham,8266,xa_phu_nham,xã,phu_nham,8266,true,173
2965,Xã An Đạo,8272,xa_an_dao,xã,an_dao,8272,true,173
2966,Xã Bình Phú,8275,xa_binh_phu,xã,binh_phu,8275,true,173
2967,Xã Phù Ninh,8278,xa_phu_ninh,xã,phu_ninh,8278,true,173
2968,Thị trấn Yên Lập,8290,thi_tran_yen_lap,thị trấn,yen_lap,8290,true,174
2969,Xã Mỹ Lung,8293,xa_my_lung,xã,my_lung,8293,true,174
2970,Xã Mỹ Lương,8296,xa_my_luong,xã,my_luong,8296,true,174
2971,Xã Lương Sơn,8299,xa_luong_son,xã,luong_son,8299,true,174
2972,Xã Xuân An,8302,xa_xuan_an,xã,xuan_an,8302,true,174
2973,Xã Xuân Viên,8305,xa_xuan_vien,xã,xuan_vien,8305,true,174
2974,Xã Xuân Thủy,8308,xa_xuan_thuy,xã,xuan_thuy,8308,true,174
2975,Xã Trung Sơn,8311,xa_trung_son,xã,trung_son,8311,true,174
2976,Xã Hưng Long,8314,xa_hung_long,xã,hung_long,8314,true,174
2977,Xã Nga Hoàng,8317,xa_nga_hoang,xã,nga_hoang,8317,true,174
2978,Xã Đồng Lạc,8320,xa_dong_lac,xã,dong_lac,8320,true,174
2979,Xã Thượng Long,8323,xa_thuong_long,xã,thuong_long,8323,true,174
2980,Xã Đồng Thịnh,8326,xa_dong_thinh,xã,dong_thinh,8326,true,174
2981,Xã Phúc Khánh,8329,xa_phuc_khanh,xã,phuc_khanh,8329,true,174
2982,Xã Minh Hòa,8332,xa_minh_hoa,xã,minh_hoa,8332,true,174
2983,Xã Ngọc Lập,8335,xa_ngoc_lap,xã,ngoc_lap,8335,true,174
2984,Xã Ngọc Đồng,8338,xa_ngoc_dong,xã,ngoc_dong,8338,true,174
2985,Thị trấn Cẩm Khê,8341,thi_tran_cam_khe,thị trấn,cam_khe,8341,true,175
2986,Xã Tiên Lương,8344,xa_tien_luong,xã,tien_luong,8344,true,175
2987,Xã Tuy Lộc,8347,xa_tuy_loc,xã,tuy_loc,8347,true,175
2988,Xã Ngô Xá,8350,xa_ngo_xa,xã,ngo_xa,8350,true,175
2989,Xã Minh Tân,8353,xa_minh_tan,xã,minh_tan,8353,true,175
2990,Xã Phượng Vĩ,8356,xa_phuong_vi,xã,phuong_vi,8356,true,175
2991,Xã Thụy Liễu,8362,xa_thuy_lieu,xã,thuy_lieu,8362,true,175
2992,Xã Tùng Khê,8374,xa_tung_khe,xã,tung_khe,8374,true,175
2993,Xã Tam Sơn,8377,xa_tam_son,xã,tam_son,8377,true,175
2994,Xã Văn Bán,8380,xa_van_ban,xã,van_ban,8380,true,175
2995,Xã Cấp Dẫn,8383,xa_cap_dan,xã,cap_dan,8383,true,175
2996,Xã Xương Thịnh,8389,xa_xuong_thinh,xã,xuong_thinh,8389,true,175
2997,Xã Phú Khê,8392,xa_phu_khe,xã,phu_khe,8392,true,175
2998,Xã Sơn Tình,8395,xa_son_tinh,xã,son_tinh,8395,true,175
2999,Xã Yên Tập,8398,xa_yen_tap,xã,yen_tap,8398,true,175
3000,Xã Hương Lung,8401,xa_huong_lung,xã,huong_lung,8401,true,175
3001,Xã Tạ Xá,8404,xa_ta_xa,xã,ta_xa,8404,true,175
3002,Xã Phú Lạc,8407,xa_phu_lac,xã,phu_lac,8407,true,175
3003,Xã Chương Xá,8413,xa_chuong_xa,xã,chuong_xa,8413,true,175
3004,Xã Hùng Việt,8416,xa_hung_viet,xã,hung_viet,8416,true,175
3005,Xã Văn Khúc,8419,xa_van_khuc,xã,van_khuc,8419,true,175
3006,Xã Yên Dưỡng,8422,xa_yen_duong,xã,yen_duong,8422,true,175
3007,Xã Điêu Lương,8428,xa_dieu_luong,xã,dieu_luong,8428,true,175
3008,Xã Đồng Lương,8431,xa_dong_luong,xã,dong_luong,8431,true,175
3009,Thị trấn Hưng Hoá,8434,thi_tran_hung_hoa,thị trấn,hung_hoa,8434,true,176
3010,Xã Hiền Quan,8440,xa_hien_quan,xã,hien_quan,8440,true,176
3011,Xã Bắc Sơn,8443,xa_bac_son,xã,bac_son,8443,true,176
3012,Xã Thanh Uyên,8446,xa_thanh_uyen,xã,thanh_uyen,8446,true,176
3013,Xã Lam Sơn,8461,xa_lam_son,xã,lam_son,8461,true,176
3014,Xã Vạn Xuân,8467,xa_van_xuan,xã,van_xuan,8467,true,176
3015,Xã Quang Húc,8470,xa_quang_huc,xã,quang_huc,8470,true,176
3016,Xã Hương Nộn,8473,xa_huong_non,xã,huong_non,8473,true,176
3017,Xã Tề Lễ,8476,xa_te_le,xã,te_le,8476,true,176
3018,Xã Thọ Văn,8479,xa_tho_van,xã,tho_van,8479,true,176
3019,Xã Dị Nậu,8482,xa_di_nau,xã,di_nau,8482,true,176
3020,Xã Dân Quyền,8491,xa_dan_quyen,xã,dan_quyen,8491,true,176
3021,Thị trấn Lâm Thao,8494,thi_tran_lam_thao,thị trấn,lam_thao,8494,true,177
3022,Xã Tiên Kiên,8497,xa_tien_kien,xã,tien_kien,8497,true,177
3023,Thị trấn Hùng Sơn,8498,thi_tran_hung_son,thị trấn,hung_son,8498,true,177
3024,Xã Xuân Lũng,8500,xa_xuan_lung,xã,xuan_lung,8500,true,177
3025,Xã Xuân Huy,8509,xa_xuan_huy,xã,xuan_huy,8509,true,177
3026,Xã Thạch Sơn,8512,xa_thach_son,xã,thach_son,8512,true,177
3027,Xã Sơn Vi,8518,xa_son_vi,xã,son_vi,8518,true,177
3028,Xã Phùng Nguyên,8521,xa_phung_nguyen,xã,phung_nguyen,8521,true,177
3029,Xã Cao Xá,8527,xa_cao_xa,xã,cao_xa,8527,true,177
3030,Xã Vĩnh Lại,8533,xa_vinh_lai,xã,vinh_lai,8533,true,177
3031,Xã Tứ Xã,8536,xa_tu_xa,xã,tu_xa,8536,true,177
3032,Xã Bản Nguyên,8539,xa_ban_nguyen,xã,ban_nguyen,8539,true,177
3033,Thị trấn Thanh Sơn,8542,thi_tran_thanh_son,thị trấn,thanh_son,8542,true,178
3034,Xã Sơn Hùng,8563,xa_son_hung,xã,son_hung,8563,true,178
3035,Xã Địch Quả,8572,xa_dich_qua,xã,dich_qua,8572,true,178
3036,Xã Giáp Lai,8575,xa_giap_lai,xã,giap_lai,8575,true,178
3037,Xã Thục Luyện,8581,xa_thuc_luyen,xã,thuc_luyen,8581,true,178
3038,Xã Võ Miếu,8584,xa_vo_mieu,xã,vo_mieu,8584,true,178
3039,Xã Thạch Khoán,8587,xa_thach_khoan,xã,thach_khoan,8587,true,178
3040,Xã Cự Thắng,8602,xa_cu_thang,xã,cu_thang,8602,true,178
3041,Xã Tất Thắng,8605,xa_tat_thang,xã,tat_thang,8605,true,178
3042,Xã Văn Miếu,8611,xa_van_mieu,xã,van_mieu,8611,true,178
3043,Xã Cự Đồng,8614,xa_cu_dong,xã,cu_dong,8614,true,178
3044,Xã Thắng Sơn,8623,xa_thang_son,xã,thang_son,8623,true,178
3045,Xã Tân Minh,8629,xa_tan_minh,xã,tan_minh,8629,true,178
3046,Xã Hương Cần,8632,xa_huong_can,xã,huong_can,8632,true,178
3047,Xã Khả Cửu,8635,xa_kha_cuu,xã,kha_cuu,8635,true,178
3048,Xã Đông Cửu,8638,xa_dong_cuu,xã,dong_cuu,8638,true,178
3049,Xã Tân Lập,8641,xa_tan_lap,xã,tan_lap,8641,true,178
3050,Xã Yên Lãng,8644,xa_yen_lang,xã,yen_lang,8644,true,178
3051,Xã Yên Lương,8647,xa_yen_luong,xã,yen_luong,8647,true,178
3052,Xã Thượng Cửu,8650,xa_thuong_cuu,xã,thuong_cuu,8650,true,178
3053,Xã Lương Nha,8653,xa_luong_nha,xã,luong_nha,8653,true,178
3054,Xã Yên Sơn,8656,xa_yen_son,xã,yen_son,8656,true,178
3055,Xã Tinh Nhuệ,8659,xa_tinh_nhue,xã,tinh_nhue,8659,true,178
3056,Xã Đào Xá,8662,xa_dao_xa,xã,dao_xa,8662,true,179
3057,Xã Thạch Đồng,8665,xa_thach_dong,xã,thach_dong,8665,true,179
3058,Xã Xuân Lộc,8668,xa_xuan_loc,xã,xuan_loc,8668,true,179
3059,Xã Tân Phương,8671,xa_tan_phuong,xã,tan_phuong,8671,true,179
3060,Thị trấn Thanh Thủy,8674,thi_tran_thanh_thuy,thị trấn,thanh_thuy,8674,true,179
3061,Xã Sơn Thủy,8677,xa_son_thuy,xã,son_thuy,8677,true,179
3062,Xã Bảo Yên,8680,xa_bao_yen,xã,bao_yen,8680,true,179
3063,Xã Đoan Hạ,8683,xa_doan_ha,xã,doan_ha,8683,true,179
3064,Xã Đồng Trung,8686,xa_dong_trung,xã,dong_trung,8686,true,179
3065,Xã Hoàng Xá,8689,xa_hoang_xa,xã,hoang_xa,8689,true,179
3066,Xã Tu Vũ,8701,xa_tu_vu,xã,tu_vu,8701,true,179
3067,Xã Thu Cúc,8545,xa_thu_cuc,xã,thu_cuc,8545,true,180
3068,Xã Thạch Kiệt,8548,xa_thach_kiet,xã,thach_kiet,8548,true,180
3069,Xã Thu Ngạc,8551,xa_thu_ngac,xã,thu_ngac,8551,true,180
3070,Xã Kiệt Sơn,8554,xa_kiet_son,xã,kiet_son,8554,true,180
3071,Xã Đồng Sơn,8557,xa_dong_son,xã,dong_son,8557,true,180
3072,Xã Lai Đồng,8560,xa_lai_dong,xã,lai_dong,8560,true,180
3073,Xã Tân Phú,8566,xa_tan_phu,xã,tan_phu,8566,true,180
3074,Xã Mỹ Thuận,8569,xa_my_thuan,xã,my_thuan,8569,true,180
3075,Xã Tân Sơn,8578,xa_tan_son,xã,tan_son,8578,true,180
3076,Xã Xuân Đài,8590,xa_xuan_dai,xã,xuan_dai,8590,true,180
3077,Xã Minh Đài,8593,xa_minh_dai,xã,minh_dai,8593,true,180
3078,Xã Văn Luông,8596,xa_van_luong,xã,van_luong,8596,true,180
3079,Xã Xuân Sơn,8599,xa_xuan_son,xã,xuan_son,8599,true,180
3080,Xã Long Cốc,8608,xa_long_coc,xã,long_coc,8608,true,180
3081,Xã Kim Thượng,8617,xa_kim_thuong,xã,kim_thuong,8617,true,180
3082,Xã Tam Thanh,8620,xa_tam_thanh,xã,tam_thanh,8620,true,180
3083,Xã Vinh Tiền,8626,xa_vinh_tien,xã,vinh_tien,8626,true,180
3084,Phường Tích Sơn,8707,phuong_tich_son,phường,tich_son,8707,true,181
3085,Phường Liên Bảo,8710,phuong_lien_bao,phường,lien_bao,8710,true,181
3086,Phường Hội Hợp,8713,phuong_hoi_hop,phường,hoi_hop,8713,true,181
3087,Phường Đống Đa,8716,phuong_dong_da,phường,dong_da,8716,true,181
3088,Phường Ngô Quyền,8719,phuong_ngo_quyen,phường,ngo_quyen,8719,true,181
3089,Phường Đồng Tâm,8722,phuong_dong_tam,phường,dong_tam,8722,true,181
3090,Xã Định Trung,8725,xa_dinh_trung,xã,dinh_trung,8725,true,181
3091,Phường Khai Quang,8728,phuong_khai_quang,phường,khai_quang,8728,true,181
3092,Xã Thanh Trù,8731,xa_thanh_tru,xã,thanh_tru,8731,true,181
3093,Phường Trưng Trắc,8734,phuong_trung_trac,phường,trung_trac,8734,true,182
3094,Phường Hùng Vương,8737,phuong_hung_vuong,phường,hung_vuong,8737,true,182
3095,Phường Trưng Nhị,8740,phuong_trung_nhi,phường,trung_nhi,8740,true,182
3096,Phường Phúc Thắng,8743,phuong_phuc_thang,phường,phuc_thang,8743,true,182
3097,Phường Xuân Hoà,8746,phuong_xuan_hoa,phường,xuan_hoa,8746,true,182
3098,Phường Đồng Xuân,8747,phuong_dong_xuan,phường,dong_xuan,8747,true,182
3099,Xã Ngọc Thanh,8749,xa_ngoc_thanh,xã,ngoc_thanh,8749,true,182
3100,Xã Cao Minh,8752,xa_cao_minh,xã,cao_minh,8752,true,182
3101,Phường Nam Viêm,8755,phuong_nam_viem,phường,nam_viem,8755,true,182
3102,Phường Tiền Châu,8758,phuong_tien_chau,phường,tien_chau,8758,true,182
3103,Thị trấn Lập Thạch,8761,thi_tran_lap_thach,thị trấn,lap_thach,8761,true,183
3104,Xã Quang Sơn,8764,xa_quang_son,xã,quang_son,8764,true,183
3105,Xã Ngọc Mỹ,8767,xa_ngoc_my,xã,ngoc_my,8767,true,183
3106,Xã Hợp Lý,8770,xa_hop_ly,xã,hop_ly,8770,true,183
